People - toopicc
Work and business
Travel
Politics and society
Homes and buildings
The natural world
Food and drink
Sport

People - toopicc
Education - topicc


near    								<--->  adjective+B2    
neighbour    								<--->  noun+A1    
neighbourly    								<--->  adjective+C1    
nephew    								<--->  noun+A2    
next of kin    								<--->  noun+C1    
nickname    								<--->  noun+B1    
niece    								<--->  noun+A2    
nuclear family    								<--->  noun+C1    
nullity    								<--->  noun+C2    
née    								<--->  adjective+C2    
one-parent family    								<--->  noun+B2    
only child    								<--->  noun+B1    
open marriage    								<--->  noun+C2    
orphan    								<--->  noun+C1    
orphanage    								<--->  noun+C1    
pa    								<--->  noun+C2    
pal    								<--->  noun+C2    
pal around    								<--->  phrasal verb+C2
papa    								<--->  noun+B2    
parent    								<--->  noun+A1    
parent    								<--->  verb+C1    
parenting    								<--->  noun+C1    
parents-in-law    								<--->  noun+B1    
part    								<--->  verb+C2    
partner    								<--->  noun+A2    
party    								<--->  noun+A1    
passion    								<--->  noun+B1    
passionate    								<--->  adjective+B2    
paterfamilias    								<--->  noun+C2    
paternal    								<--->  adjective+C2    
patriarch    								<--->  noun+C2    
patrilineal    								<--->  adjective+C2    
patronymic    								<--->  noun+C2    
pedigree    								<--->  noun+C2    
pet name    								<--->  noun+C2    
phupha    								<--->  noun+C2    
pick up    								<--->  phrasal verb+C2
pickup    								<--->  noun+C2    
platonic    								<--->  adjective+C2    
playmate    								<--->  noun+C1    
plus-one    								<--->  noun+C2    
polyamory    								<--->  noun+C2    
prefix    								<--->  noun+C2    
related    								<--->  adjective+B1    
relation    								<--->  noun+B1    
relationship    								<--->  noun+B1    
relative    								<--->  noun+B1    
romance    								<--->  noun+B2    
romantic    								<--->  adjective+B1    
romanticism    								<--->  noun+C2    
school friend    								<--->  noun+A2    
second cousin    								<--->  noun+C2    
second name    								<--->  noun+A2    
senior    								<--->  adjective+C1    
separate    								<--->  verb+B1    
separated    								<--->  adjective+B1    
separation    								<--->  noun+C1    
set    								<--->  noun+C2    
settlement    								<--->  noun+C2    
shipping    								<--->  noun+C2    
shohar    								<--->  noun+C2    
sibling    								<--->  noun+B2    
sidekick    								<--->  noun+C2    
significant other    								<--->  noun+C2    
single-parent family    								<--->  noun+B1    
sister    								<--->  noun+A1    
sisterhood    								<--->  noun+C1    
sister-in-law    								<--->  noun+B1    
sisterly    								<--->  adjective+C1    
smitten    								<--->  adjective+C2    
sociability    								<--->  noun+C1    
sociable    								<--->  adjective+B1    
socialize    								<--->  verb+B2    
son    								<--->  noun+A1    
son-in-law    								<--->  noun+B1    
soulmate    								<--->  noun+C2    
speed dating    								<--->  noun+C2    
split    								<--->  verb+C2    
step-combining formB2    
stepbrother    								<--->  noun+B2    
stepchild    								<--->  noun+B2    
stepdaughter    								<--->  noun+B2    
stepfamily    								<--->  noun+B2    
stepfather    								<--->  noun+B2    
stepmother    								<--->  noun+B2    
step-parent    								<--->  noun+B2    
stepsister    								<--->  noun+B2    
stepson    								<--->  noun+B2    
surname    								<--->  noun+A2    
surrogate mother    								<--->  noun+C2    
sweetheart    								<--->  noun+C1    
thick    								<--->  adjective+C2    
tie    								<--->  noun+B2    
tiger mother    								<--->  noun+C2    
tight-knit    								<--->  adjective+C1    
together -  <--> adverb+A1    
trace    								<--->  verb+B2    
triplet    								<--->  noun+C2    
twin    								<--->  noun+A2    
uncle    								<--->  noun+A1    
unfaithful    								<--->  adjective+C2    
unrequited    								<--->  adjective+C2    
valentine    								<--->  noun+C1    
wife    								<--->  noun+A1    
young    								<--->  adjective+B1    



Feelings - topicc

abashed    								<--->  adjective+C2    
abhor    								<--->  verb+C2    
abominable    								<--->  adjective+C2    
abominate    								<--->  verb+C2    
absorbed    								<--->  adjective+C1    
absorption    								<--->  noun+C2    
abuse    								<--->  noun+C1    
acrimonious    								<--->  adjective+C2    
acrimony    								<--->  noun+C2    
addict    								<--->  noun+C1    
addicted    								<--->  adjective+B2    
adoration    								<--->  noun+C2    
adore    								<--->  verb+B2    
adoring    								<--->  adjective+C2    
adrenaline    								<--->  noun+C1    
adrift    								<--->  adjective+C2    
affection    								<--->  noun+C1    
affectionate    								<--->  adjective+C1    
aflutter    								<--->  adjective+C2    
afraid    								<--->  adjective+A1    
aggression    								<--->  noun+C1    
aggressive    								<--->  adjective+B2    
aghast    								<--->  adjective+C2    
agitate    								<--->  verb+C1    
agitated    								<--->  adjective+C1    
agitation    								<--->  noun+C2    
agog    								<--->  adjective+C2    
alarm    								<--->  noun+B2    
alarm    								<--->  verb+B2    
alarmed    								<--->  adjective+B2    
alone    								<--->  adjective+B1    
amaze    								<--->  verb+B1    
amazed    								<--->  adjective+B1    
amazement    								<--->  noun+B2    
amorous    								<--->  adjective+C2    
amour    								<--->  noun+C2    
amusement    								<--->  noun+B2    
anger    								<--->  noun+B2    
anger    								<--->  verb+B2    
angrily -  <--> adverb+B1    
angry    								<--->  adjective+A1    
annoy    								<--->  verb+B1    
annoyance    								<--->  noun+C1    
annoyed    								<--->  adjective+B1    
annoying    								<--->  adjective+B1    
antagonism    								<--->  noun+C2    
antagonize    								<--->  verb+C2    
anxiety    								<--->  noun+B2    
anxious    								<--->  adjective+B2    
apathy    								<--->  noun+C2    
apoplectic    								<--->  adjective+C2    
appalled    								<--->  adjective+C1    
apprehension    								<--->  noun+C2    
apprehensive    								<--->  adjective+C1    
approval    								<--->  noun+B2    
ardour    								<--->  noun+C2    
argue    								<--->  verb+A2    
argument    								<--->  noun+A2    
ashamed    								<--->  adjective+B2    
(as) pleased/proud as Punch    								<--->  idiom+C2
(as) sick as a parrot    								<--->  idiom+C2
astonish    								<--->  verb+B2    
astonished    								<--->  adjective+B2    
astonishment    								<--->  noun+C1    
astound    								<--->  verb+C1    
astounded    								<--->  adjective+C1    
attraction    								<--->  noun+B1    
awkward    								<--->  adjective+B2    
bad    								<--->  adjective+B1    
bashful    								<--->  adjective+C2    
be a bag/bundle of nerves    								<--->  idiom+C2
beam    								<--->  verb+C2    
be at your wits’ end    								<--->  idiom+C2
be frightened/nervous/scared of your own shadow    								<--->  idiom+C2
be/get (all) riled up    								<--->  idiom+C2
be/get (all) steamed up (about/over something)    								<--->  idiom+C2
belong    								<--->  verb+B1    
be lost for words    								<--->  idiom+C1
be on edge    								<--->  idiom+C2
(be) on tenterhooks    								<--->  idiom+C2
bereft    								<--->  adjective+C2    
berserk    								<--->  adjective+C2    
be scared/bored witless    								<--->  idiom+C2
besotted    								<--->  adjective+C2    
be starving (for something)    								<--->  idiom+C2
be taken aback (by somebody/something)    								<--->  idiom+C2
be tickled pink    								<--->  idiom+C2
bitter    								<--->  adjective+B2    
blanch    								<--->  verb+C2    
blaze up    								<--->  phrasal verb+C2
blazing    								<--->  adjective+C2    
bleary    								<--->  adjective+C2    
bleary-eyed    								<--->  adjective+C2    
blench    								<--->  verb+C2    
blindside    								<--->  verb+C2    
blissful    								<--->  adjective+C2    
blithe    								<--->  adjective+C2    
bloom    								<--->  verb+C2    
blow a fuse    								<--->  idiom+C2
blow/knock somebody’s socks off    		<--->  idiom+C2
blow-up    								<--->  noun+C2    
blow up    								<--->  phrasal verb+C2
blue    								<--->  adjective+C2    
blush    								<--->  verb+C1    
body blow    								<--->  noun+C2    
boggle    								<--->  verb+C2    
boil    								<--->  verb+C2    
boil over    								<--->  phrasal verb+C2
boil up    								<--->  phrasal verb+C2
bore    								<--->  verb+C1    
bore    								<--->  noun+C1    
bored    								<--->  adjective+A1    
boredom    								<--->  noun+B2    
bowl over    								<--->  phrasal verb+C2
brain-dead    								<--->  adjective+C2    
break    								<--->  verb+C2    
breathtaking    								<--->  adjective+B2    
bristle    								<--->  verb+C2    
broken    								<--->  adjective+C1    
broken heart    								<--->  noun+C1    
broken-hearted    								<--->  adjective+C1    
brood    								<--->  verb+C2    
broody    								<--->  adjective+C2    
bum    								<--->  verb+C2    
bust-up    								<--->  noun+C2    
buzz    								<--->  noun+C1    
caper    								<--->  verb+C2    
capture    								<--->  verb+B2    
care    								<--->  verb+A2    
careworn    								<--->  adjective+C2    
carry a torch for somebody    								<--->  idiom+C2
(catch/throw somebody) off balance    								<--->  idiom+C2
